account_uuid,name,category,uuid,productType,sku,size,price
acct_96d4d299-d37f-4608-a060-1a54955a7673,Grounded Tank,APPAREL,merchItem_5d8703dc-d0ce-4ba1-b279-73ba0a83d81e,Tank Top,ALAN-T2025-L,L,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Grounded Tank,APPAREL,merchItem_5d8703dc-d0ce-4ba1-b279-73ba0a83d81e,Tank Top,ALAN-T2025-XL,XL,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Grounded Tank,APPAREL,merchItem_5d8703dc-d0ce-4ba1-b279-73ba0a83d81e,Tank Top,ALAN-T2025-XXL,2XL,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill 25th Anniversary White Tour Tee ,APPAREL,merchItem_4470d6a9-0c4c-4df7-b25a-98b93472e884,T-Shirt,ALAN-T2010-S,S,0.35e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill 25th Anniversary White Tour Tee ,APPAREL,merchItem_4470d6a9-0c4c-4df7-b25a-98b93472e884,T-Shirt,ALAN-T2010-M,M,0.35e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill 25th Anniversary White Tour Tee ,APPAREL,merchItem_4470d6a9-0c4c-4df7-b25a-98b93472e884,T-Shirt,ALAN-T2010-L,L,0.35e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill 25th Anniversary White Tour Tee ,APPAREL,merchItem_4470d6a9-0c4c-4df7-b25a-98b93472e884,T-Shirt,ALAN-T2010-XL,XL,0.35e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill 25th Anniversary White Tour Tee ,APPAREL,merchItem_4470d6a9-0c4c-4df7-b25a-98b93472e884,T-Shirt,ALAN-T2010-XXL,2XL,0.35e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill 25th Anniversary White Tour Tee ,APPAREL,merchItem_4470d6a9-0c4c-4df7-b25a-98b93472e884,T-Shirt,ALAN-T2010-3X,3XL,0.35e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls Tee,APPAREL,merchItem_87790235-e26d-4f05-94b1-d9a7c5050b26,T-Shirt,ALAN-T2008-S,S,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls Tee,APPAREL,merchItem_87790235-e26d-4f05-94b1-d9a7c5050b26,T-Shirt,ALAN-T2008-M,M,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls Tee,APPAREL,merchItem_87790235-e26d-4f05-94b1-d9a7c5050b26,T-Shirt,ALAN-T2008-L,L,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls Tee,APPAREL,merchItem_87790235-e26d-4f05-94b1-d9a7c5050b26,T-Shirt,ALAN-T2008-XL,XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls Tee,APPAREL,merchItem_87790235-e26d-4f05-94b1-d9a7c5050b26,T-Shirt,ALAN-T2008-XXL,2XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls Tee,APPAREL,merchItem_87790235-e26d-4f05-94b1-d9a7c5050b26,T-Shirt,ALAN-T2008-3X,3XL,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls Tee,APPAREL,merchItem_87790235-e26d-4f05-94b1-d9a7c5050b26,T-Shirt,,One-Size,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Celestial Zip Hoodie,APPAREL,merchItem_68ebb6c5-bb00-47b3-aff2-8a55002b23b3,Zip-up Hoodie,ALAN-HOOD2006-S,S,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Celestial Zip Hoodie,APPAREL,merchItem_68ebb6c5-bb00-47b3-aff2-8a55002b23b3,Zip-up Hoodie,ALAN-HOOD2006-M,M,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Celestial Zip Hoodie,APPAREL,merchItem_68ebb6c5-bb00-47b3-aff2-8a55002b23b3,Zip-up Hoodie,ALAN-HOOD2006-L,L,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Celestial Zip Hoodie,APPAREL,merchItem_68ebb6c5-bb00-47b3-aff2-8a55002b23b3,Zip-up Hoodie,ALAN-HOOD2006-XL,XL,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Celestial Zip Hoodie,APPAREL,merchItem_68ebb6c5-bb00-47b3-aff2-8a55002b23b3,Zip-up Hoodie,ALAN-HOOD2006-XXL,2XL,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Celestial Zip Hoodie,APPAREL,merchItem_68ebb6c5-bb00-47b3-aff2-8a55002b23b3,Zip-up Hoodie,ALAN-HOOD2006-3XL,3XL,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Silhouette Black Tee,APPAREL,merchItem_5b4d7640-79bc-4cc2-aa31-485256a4c4f0,T-Shirt,ALAN-T2007-S,S,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Silhouette Black Tee,APPAREL,merchItem_5b4d7640-79bc-4cc2-aa31-485256a4c4f0,T-Shirt,ALAN-T2007-M,M,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Silhouette Black Tee,APPAREL,merchItem_5b4d7640-79bc-4cc2-aa31-485256a4c4f0,T-Shirt,ALAN-T2007-L,L,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Silhouette Black Tee,APPAREL,merchItem_5b4d7640-79bc-4cc2-aa31-485256a4c4f0,T-Shirt,ALAN-T2007-XL,XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Silhouette Black Tee,APPAREL,merchItem_5b4d7640-79bc-4cc2-aa31-485256a4c4f0,T-Shirt,ALAN-T2007-XXL,2XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Silhouette Black Tee,APPAREL,merchItem_5b4d7640-79bc-4cc2-aa31-485256a4c4f0,T-Shirt,ALAN-T2007-3XL,3XL,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Silhouette Black Tee,APPAREL,merchItem_5b4d7640-79bc-4cc2-aa31-485256a4c4f0,T-Shirt,,One-Size,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,22'EU Jagged Little Pills Black Tour T Shirt,APPAREL,merchItem_076d46fd-30c9-4a29-aab0-7d440d683269,T-Shirt,,One-Size,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Junkie Tee,APPAREL,merchItem_74db2f7c-152e-4215-97ee-cc239407aa59,T-Shirt,ALAN-T2023-S,S,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Junkie Tee,APPAREL,merchItem_74db2f7c-152e-4215-97ee-cc239407aa59,T-Shirt,ALAN-T2023-M,M,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Junkie Tee,APPAREL,merchItem_74db2f7c-152e-4215-97ee-cc239407aa59,T-Shirt,ALAN-T2023-L,L,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Junkie Tee,APPAREL,merchItem_74db2f7c-152e-4215-97ee-cc239407aa59,T-Shirt,ALAN-T2023-XL,XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Junkie Tee,APPAREL,merchItem_74db2f7c-152e-4215-97ee-cc239407aa59,T-Shirt,ALAN-T2023-XXL,2XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Junkie Tee,APPAREL,merchItem_74db2f7c-152e-4215-97ee-cc239407aa59,T-Shirt,ALAN-T2023-3XL,3XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Such Pretty Forks Glitter Tee,APPAREL,merchItem_38de26ed-6102-4ca2-a23b-1f430b630c36,T-Shirt,ALAN-T2012-S,S,0.35e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Such Pretty Forks Glitter Tee,APPAREL,merchItem_38de26ed-6102-4ca2-a23b-1f430b630c36,T-Shirt,ALAN-T2012-M,M,0.35e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Such Pretty Forks Glitter Tee,APPAREL,merchItem_38de26ed-6102-4ca2-a23b-1f430b630c36,T-Shirt,ALAN-T2012-L,L,0.35e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Such Pretty Forks Glitter Tee,APPAREL,merchItem_38de26ed-6102-4ca2-a23b-1f430b630c36,T-Shirt,ALAN-T2012-XL,XL,0.35e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Such Pretty Forks Glitter Tee,APPAREL,merchItem_38de26ed-6102-4ca2-a23b-1f430b630c36,T-Shirt,ALAN-T2012-XXL,2XL,0.35e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Such Pretty Forks Glitter Tee,APPAREL,merchItem_38de26ed-6102-4ca2-a23b-1f430b630c36,T-Shirt,,One-Size,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill 2022 White Tour Tee,APPAREL,merchItem_32e7b985-d2db-477e-aa7b-e43993d765c9,T-Shirt,ALAN-T2016-S,S,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill 2022 White Tour Tee,APPAREL,merchItem_32e7b985-d2db-477e-aa7b-e43993d765c9,T-Shirt,ALAN-T2016-M,M,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill 2022 White Tour Tee,APPAREL,merchItem_32e7b985-d2db-477e-aa7b-e43993d765c9,T-Shirt,ALAN-T2016-L,L,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill 2022 White Tour Tee,APPAREL,merchItem_32e7b985-d2db-477e-aa7b-e43993d765c9,T-Shirt,ALAN-T2016-XL,XL,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill 2022 White Tour Tee,APPAREL,merchItem_32e7b985-d2db-477e-aa7b-e43993d765c9,T-Shirt,ALAN-T2016-2XL,2XL,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill 2022 White Tour Tee,APPAREL,merchItem_32e7b985-d2db-477e-aa7b-e43993d765c9,T-Shirt,ALAN-T2016-3XL,3XL,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Celestial Tee,APPAREL,merchItem_efdc3bb9-cbb8-4887-903d-3a2251f904a2,T-Shirt,ALAN-T2024-S,S,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Celestial Tee,APPAREL,merchItem_efdc3bb9-cbb8-4887-903d-3a2251f904a2,T-Shirt,ALAN-T2024-M,M,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Celestial Tee,APPAREL,merchItem_efdc3bb9-cbb8-4887-903d-3a2251f904a2,T-Shirt,ALAN-T2024-L,L,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Celestial Tee,APPAREL,merchItem_efdc3bb9-cbb8-4887-903d-3a2251f904a2,T-Shirt,ALAN-T2024-XL,XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Celestial Tee,APPAREL,merchItem_efdc3bb9-cbb8-4887-903d-3a2251f904a2,T-Shirt,ALAN-T2024-XXL,2XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Celestial Tee,APPAREL,merchItem_efdc3bb9-cbb8-4887-903d-3a2251f904a2,T-Shirt,ALAN-T2024-XXXL,3XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Such Pretty Forks Tote,OTHER,merchItem_b13e171f-b377-43eb-8f32-25180ee7a7fa,Bag,ALAN-TOTE2001,,0.2e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls College T,APPAREL,merchItem_6e6bf5bf-e6ce-4800-9537-a8a09cd0833d,T-Shirt,,S,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls College T,APPAREL,merchItem_6e6bf5bf-e6ce-4800-9537-a8a09cd0833d,T-Shirt,,M,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls College T,APPAREL,merchItem_6e6bf5bf-e6ce-4800-9537-a8a09cd0833d,T-Shirt,,L,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls College T,APPAREL,merchItem_6e6bf5bf-e6ce-4800-9537-a8a09cd0833d,T-Shirt,,XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls College T,APPAREL,merchItem_6e6bf5bf-e6ce-4800-9537-a8a09cd0833d,T-Shirt,,2XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls College T,APPAREL,merchItem_6e6bf5bf-e6ce-4800-9537-a8a09cd0833d,T-Shirt,,3XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Grounded Tee,APPAREL,merchItem_49275553-cedb-4b47-9f25-0038e291ddb3,T-Shirt,ALAN-T2026-S,S,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Grounded Tee,APPAREL,merchItem_49275553-cedb-4b47-9f25-0038e291ddb3,T-Shirt,ALAN-T2026-M,M,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Grounded Tee,APPAREL,merchItem_49275553-cedb-4b47-9f25-0038e291ddb3,T-Shirt,ALAN-T2026-L,L,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Grounded Tee,APPAREL,merchItem_49275553-cedb-4b47-9f25-0038e291ddb3,T-Shirt,ALAN-T2026-XL,XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Grounded Tee,APPAREL,merchItem_49275553-cedb-4b47-9f25-0038e291ddb3,T-Shirt,ALAN-T2026-XXL,2XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Grounded Tee,APPAREL,merchItem_49275553-cedb-4b47-9f25-0038e291ddb3,T-Shirt,ALAN-T2026-XXXL,3XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Alanis Morissette AM Beanie,APPAREL,merchItem_93d06099-420c-4f59-a467-4afd4c3ab78a,Hat,ALAN-ACC2001,One-Size,0.3e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Reasons Why I Drink Koozie,OTHER,merchItem_67d391f6-a6c5-4a58-8911-9ba32f055c6a,Koozie,ALAN-ACC2004,,0.5e1
acct_96d4d299-d37f-4608-a060-1a54955a7673,EU Jagged Little Pills White Tour T Shirt,APPAREL,merchItem_ba9104c3-f29a-466d-97fd-d638652bd393,T-Shirt,,One-Size,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,AM Keychain,OTHER,merchItem_265ab3ca-2eaf-4a5b-a1b1-34de9bda9ad6,Keychain,ALAN-ACC2003,,0.1e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Red Photo 2022 Tour Tee,APPAREL,merchItem_8948d538-161b-48ec-848f-9613a47cc459,T-Shirt,ALAN-T2017-S,S,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Red Photo 2022 Tour Tee,APPAREL,merchItem_8948d538-161b-48ec-848f-9613a47cc459,T-Shirt,ALAN-T2017-M,M,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Red Photo 2022 Tour Tee,APPAREL,merchItem_8948d538-161b-48ec-848f-9613a47cc459,T-Shirt,ALAN-T2017-L,L,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Red Photo 2022 Tour Tee,APPAREL,merchItem_8948d538-161b-48ec-848f-9613a47cc459,T-Shirt,ALAN-T2017-XL,XL,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Red Photo 2022 Tour Tee,APPAREL,merchItem_8948d538-161b-48ec-848f-9613a47cc459,T-Shirt,ALAN-T2017-2XL,2XL,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Red Photo 2022 Tour Tee,APPAREL,merchItem_8948d538-161b-48ec-848f-9613a47cc459,T-Shirt,ALAN-T2017-3XL,3XL,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Ironic Silhouette T,APPAREL,merchItem_62136148-03ec-4da9-8182-f4be7c23fac8,T-Shirt,,One-Size,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls College T,APPAREL,merchItem_667f7a62-5daf-4a06-be51-64ebdb897bdd,T-Shirt,,S,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls College T,APPAREL,merchItem_667f7a62-5daf-4a06-be51-64ebdb897bdd,T-Shirt,,M,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls College T,APPAREL,merchItem_667f7a62-5daf-4a06-be51-64ebdb897bdd,T-Shirt,,L,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls College T,APPAREL,merchItem_667f7a62-5daf-4a06-be51-64ebdb897bdd,T-Shirt,,XL,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls College T,APPAREL,merchItem_667f7a62-5daf-4a06-be51-64ebdb897bdd,T-Shirt,,2XL,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls College T,APPAREL,merchItem_667f7a62-5daf-4a06-be51-64ebdb897bdd,T-Shirt,,3XL,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls College T,APPAREL,merchItem_667f7a62-5daf-4a06-be51-64ebdb897bdd,T-Shirt,,4XL,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Black Jagged Little Pill Tour T Shirt ,APPAREL,merchItem_7e858ef9-829e-46bf-ac79-9973fbcb7065,T-Shirt,,S,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Black Jagged Little Pill Tour T Shirt ,APPAREL,merchItem_7e858ef9-829e-46bf-ac79-9973fbcb7065,T-Shirt,,M,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Black Jagged Little Pill Tour T Shirt ,APPAREL,merchItem_7e858ef9-829e-46bf-ac79-9973fbcb7065,T-Shirt,,L,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Black Jagged Little Pill Tour T Shirt ,APPAREL,merchItem_7e858ef9-829e-46bf-ac79-9973fbcb7065,T-Shirt,,XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Black Jagged Little Pill Tour T Shirt ,APPAREL,merchItem_7e858ef9-829e-46bf-ac79-9973fbcb7065,T-Shirt,,2XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Black Jagged Little Pill Tour T Shirt ,APPAREL,merchItem_7e858ef9-829e-46bf-ac79-9973fbcb7065,T-Shirt,,3XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Catholic Girls College T,APPAREL,merchItem_951357f0-87b3-43e7-a64f-a3ac82811ee8,T-Shirt,,One-Size,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Ironic Silhouette T,APPAREL,merchItem_7dc4e3b4-b64e-4b70-aae8-556b25eb55c6,T-Shirt,,S,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Ironic Silhouette T,APPAREL,merchItem_7dc4e3b4-b64e-4b70-aae8-556b25eb55c6,T-Shirt,,M,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Ironic Silhouette T,APPAREL,merchItem_7dc4e3b4-b64e-4b70-aae8-556b25eb55c6,T-Shirt,,L,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Ironic Silhouette T,APPAREL,merchItem_7dc4e3b4-b64e-4b70-aae8-556b25eb55c6,T-Shirt,,XL,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Ironic Silhouette T,APPAREL,merchItem_7dc4e3b4-b64e-4b70-aae8-556b25eb55c6,T-Shirt,,2XL,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Ironic Silhouette T,APPAREL,merchItem_7dc4e3b4-b64e-4b70-aae8-556b25eb55c6,T-Shirt,,3XL,0.5e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Purple Pretty Forks Vinyl,MUSIC,merchItem_c43f0a99-7c3e-4390-9a4e-e8d1f0336163,Vinyl,,,0.25e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,EU Circle Cover Tour Hoodie,APPAREL,merchItem_a944f3b8-24bc-4578-9f44-598004b99d8f,Sweatshirt,,One-Size,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,All Parts Are Welcome White T Shirt,APPAREL,merchItem_668069ec-7a1d-4024-95e3-6dedf4cf4488,T-Shirt,,S,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,All Parts Are Welcome White T Shirt,APPAREL,merchItem_668069ec-7a1d-4024-95e3-6dedf4cf4488,T-Shirt,,M,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,All Parts Are Welcome White T Shirt,APPAREL,merchItem_668069ec-7a1d-4024-95e3-6dedf4cf4488,T-Shirt,,L,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,All Parts Are Welcome White T Shirt,APPAREL,merchItem_668069ec-7a1d-4024-95e3-6dedf4cf4488,T-Shirt,,XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,All Parts Are Welcome White T Shirt,APPAREL,merchItem_668069ec-7a1d-4024-95e3-6dedf4cf4488,T-Shirt,,2XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,All Parts Are Welcome White T Shirt,APPAREL,merchItem_668069ec-7a1d-4024-95e3-6dedf4cf4488,T-Shirt,,3XL,0.4e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill Cover Hoodie 2021,APPAREL,merchItem_4c4b6705-8de3-421e-a94c-98cc8c10a6a0,Pullover Hoodie,ALAN-HOOD2005-S,S,0.6e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill Cover Hoodie 2021,APPAREL,merchItem_4c4b6705-8de3-421e-a94c-98cc8c10a6a0,Pullover Hoodie,ALAN-HOOD2005-M,M,0.6e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill Cover Hoodie 2021,APPAREL,merchItem_4c4b6705-8de3-421e-a94c-98cc8c10a6a0,Pullover Hoodie,ALAN-HOOD2005-L,L,0.6e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill Cover Hoodie 2021,APPAREL,merchItem_4c4b6705-8de3-421e-a94c-98cc8c10a6a0,Pullover Hoodie,ALAN-HOOD2005-XL,XL,0.6e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Jagged Little Pill Cover Hoodie 2021,APPAREL,merchItem_4c4b6705-8de3-421e-a94c-98cc8c10a6a0,Pullover Hoodie,ALAN-HOOD2005-XXL,2XL,0.6e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Circle Initials Beanie,OTHER,merchItem_bbffc9d5-a8ed-42f7-a345-a7f85946a5dc,Hat,,,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Circle Dated Pullover Black Hoodie,APPAREL,merchItem_f11f48f5-9ac9-43a2-9772-972f6878ad45,Sweatshirt,,S,0.8e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Circle Dated Pullover Black Hoodie,APPAREL,merchItem_f11f48f5-9ac9-43a2-9772-972f6878ad45,Sweatshirt,,M,0.8e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Circle Dated Pullover Black Hoodie,APPAREL,merchItem_f11f48f5-9ac9-43a2-9772-972f6878ad45,Sweatshirt,,L,0.8e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Circle Dated Pullover Black Hoodie,APPAREL,merchItem_f11f48f5-9ac9-43a2-9772-972f6878ad45,Sweatshirt,,XL,0.8e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Circle Dated Pullover Black Hoodie,APPAREL,merchItem_f11f48f5-9ac9-43a2-9772-972f6878ad45,Sweatshirt,,2XL,0.8e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Circle Dated Pullover Black Hoodie,APPAREL,merchItem_f11f48f5-9ac9-43a2-9772-972f6878ad45,Sweatshirt,,3XL,0.8e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Red Beanie,APPAREL,merchItem_65846620-3265-4073-ae41-1e09fa95b8de,Hat,,One-Size,0.3e2
acct_96d4d299-d37f-4608-a060-1a54955a7673, Red Silhouette Hoodie - 25 YEAR JLP ANNIVERSARY ,APPAREL,merchItem_16b0819d-957c-4996-ae64-4aaf2f20a58c,Zip-up Hoodie,ALAN-HOOD2004-S,S,0.6e2
acct_96d4d299-d37f-4608-a060-1a54955a7673, Red Silhouette Hoodie - 25 YEAR JLP ANNIVERSARY ,APPAREL,merchItem_16b0819d-957c-4996-ae64-4aaf2f20a58c,Zip-up Hoodie,ALAN-HOOD2004-M,M,0.6e2
acct_96d4d299-d37f-4608-a060-1a54955a7673, Red Silhouette Hoodie - 25 YEAR JLP ANNIVERSARY ,APPAREL,merchItem_16b0819d-957c-4996-ae64-4aaf2f20a58c,Zip-up Hoodie,ALAN-HOOD2004-L,L,0.6e2
acct_96d4d299-d37f-4608-a060-1a54955a7673, Red Silhouette Hoodie - 25 YEAR JLP ANNIVERSARY ,APPAREL,merchItem_16b0819d-957c-4996-ae64-4aaf2f20a58c,Zip-up Hoodie,ALAN-HOOD2004-XL,XL,0.6e2
acct_96d4d299-d37f-4608-a060-1a54955a7673, Red Silhouette Hoodie - 25 YEAR JLP ANNIVERSARY ,APPAREL,merchItem_16b0819d-957c-4996-ae64-4aaf2f20a58c,Zip-up Hoodie,ALAN-HOOD2004-XXL,2XL,0.6e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Live Show Poster,OTHER,merchItem_60cd47ce-fc6f-4edd-ba25-d5c729a4e2f9,Poster,,,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Red Beanie,OTHER,merchItem_8c0b5d2b-2308-4f9e-aebf-659bab0ce964,Hat,,,0.3e2
acct_96d4d299-d37f-4608-a060-1a54955a7673,Reasons I Drink Koozie,OTHER,merchItem_dfe746e5-d76c-4500-a507-a23292e4d538,Koozie,,,0.5e1
acct_96d4d299-d37f-4608-a060-1a54955a7673,Custom Lyric Graffiti Hoodie (Limited),APPAREL,merchItem_786d099a-6258-4b3f-b505-5c7235b0d59b,Pullover Hoodie,ALAN-HOOD2002-S,S,0.15e3
acct_96d4d299-d37f-4608-a060-1a54955a7673,Custom Lyric Graffiti Hoodie (Limited),APPAREL,merchItem_786d099a-6258-4b3f-b505-5c7235b0d59b,Pullover Hoodie,ALAN-HOOD2002-M,M,0.15e3
acct_96d4d299-d37f-4608-a060-1a54955a7673,Custom Lyric Graffiti Hoodie (Limited),APPAREL,merchItem_786d099a-6258-4b3f-b505-5c7235b0d59b,Pullover Hoodie,ALAN-HOOD2002-L,L,0.15e3
acct_96d4d299-d37f-4608-a060-1a54955a7673,Custom Lyric Graffiti Hoodie (Limited),APPAREL,merchItem_786d099a-6258-4b3f-b505-5c7235b0d59b,Pullover Hoodie,ALAN-HOOD2002-XL,XL,0.15e3
acct_96d4d299-d37f-4608-a060-1a54955a7673,Custom Lyric Graffiti Hoodie (Limited),APPAREL,merchItem_786d099a-6258-4b3f-b505-5c7235b0d59b,Pullover Hoodie,ALAN-HOOD2002-XXL,2XL,0.15e3
acct_96d4d299-d37f-4608-a060-1a54955a7673,Gold Harmonica,OTHER,merchItem_3cad78ca-006e-4bcc-8a73-e24713b77c7a,Accessories,,,0.0
acct_96d4d299-d37f-4608-a060-1a54955a7673,Reasons I Drink Koozie,OTHER,merchItem_f3229e13-9e7e-42d6-9963-231e7c27ba0e,Koozie,,,0.5e1
