artistName,account_uuid,tour_name,tour_uuid,show_uuid,showDate,showEndDate,state,attendance,capacity,currencyFormat,location
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour 2022,tour_01536e20-154d-4bbc-947d-4e94fd17c2ba,show_f64b8277-0e20-42a2-b6cf-ca8d1b6100ac,2022-05-02,2022-05-02,DONE,11519,17500,USD,"Rosemont, IL, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour 2022,tour_01536e20-154d-4bbc-947d-4e94fd17c2ba,show_38b3dc47-6f73-49d7-9f93-4086a62bca75,2022-05-04,2022-05-04,DONE,8934,10834,USD,"Grand Rapids, MI, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour 2022,tour_01536e20-154d-4bbc-947d-4e94fd17c2ba,show_2a6f250e-a875-4297-b793-1533fa713fc4,2022-05-05,2022-05-05,DONE,7703,18165,USD,"Indianapolis, IN, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour 2022,tour_01536e20-154d-4bbc-947d-4e94fd17c2ba,show_0f93e551-fa72-4c83-9aa9-37d2097ce001,2022-05-07,2022-05-07,DONE,10129,19000,USD,"Cleveland, OH, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour 2022,tour_01536e20-154d-4bbc-947d-4e94fd17c2ba,show_67013500-73fa-4007-9b38-c0bf074819f2,2022-05-09,2022-05-09,CANCELLED,0,12716,USD,"Washington, DC, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour 2022,tour_01536e20-154d-4bbc-947d-4e94fd17c2ba,show_9fe2a0b8-c812-49fe-a383-25ae16e9a7cc,2022-05-11,2022-05-11,CANCELLED,0,16000,USD,"Hartford, CT, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_9760c92f-a294-4f50-9585-eeb0bb2ccd84,2023-02-04,2023-02-04,DONE,7489,7500,USD,"Allentown, PA, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_fd27fe61-664a-4137-8a62-40ef44502d1f,2023-02-05,2023-02-05,DONE,9449,14593,USD,"Charlottesville, VA, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_9e2b4a6a-4af0-4481-b8c5-fe65e3be18b3,2023-02-08,2023-02-08,DONE,6676,0,USD,"Savannah, , United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_ca796f3d-2309-45d7-8ea0-70007bb7e968,2023-02-09,2023-02-09,DONE,1197,0,USD,"Macon, GA, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_7bf4eb1c-9428-4f35-94b7-72f9ba052148,2023-02-10,2023-02-10,DONE,10834,18000,USD,"Columbia, , United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_6e3f5055-133c-4c80-a408-79f18f4953d5,2023-02-11,2023-02-11,DONE,12274,23000,USD,"Greensboro, NC, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_1a9f7b4b-5557-479c-a4fc-db9bb9e4f974,2023-02-14,2023-02-14,DONE,11567,23500,USD,"Lexington, KY, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_f3c727b4-1c01-415a-9ebd-77460db127c3,2023-02-16,2023-02-16,DONE,1193,0,USD,"Newport News, VA, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_aad1abee-150c-4699-8964-9011c713a34f,2023-02-17,2023-02-17,DONE,13070,21678,USD,"Knoxville, TN, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_052557f2-7312-4198-b3e4-89946a3318f9,2023-02-19,2023-02-19,DONE,8317,14000,USD,"Bossier City, LA, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_dd3c9153-bcba-44cb-a20f-2126afdcbd06,2023-02-21,2023-02-21,DONE,1755,3825,USD,"Grand Prairie, TX, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_542dc5be-60ba-4ace-b2e2-646a1f2818e6,2023-02-22,2023-02-22,DONE,10013,0,USD,"Austin, TX, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_e9852091-48a3-4f64-ba7b-0a01008754da,2023-02-23,2023-02-23,DONE,8761,0,USD,"Lafayette,, Louisiana, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_8e975085-fae2-497d-a5ae-58c8b8fd2df2,2023-02-25,2023-02-25,DONE,1367,2200,USD,"Mobile, AL, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_b5b360fa-1071-4350-89cf-52a201a3a761,2023-02-26,2023-02-26,DONE,9982,15000,USD,"Jacksonville, FL, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_113e1d4a-1e8a-4e5d-974f-869875f4997f,2023-02-27,2023-02-27,DONE,838,900,USD,"Charleston, SC, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_06e7945c-882a-4722-9304-898f3ff99ec8,2023-03-01,2023-03-01,DONE,11481,18277,USD,"Washington, DC, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_7671eea5-74a4-45a2-bb05-32094d6c12c1,2023-03-02,2023-03-02,DONE,1439,0,USD,"Northfield, OH, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_8cb992a6-a760-4e72-9c9c-96fa40c99fb4,2023-03-03,2023-03-03,DONE,9537,15261,USD,"University Park, PA, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_b500961c-7d0b-4120-9d0e-f6755b6093b2,2023-03-04,2023-03-04,DONE,9602,10000,USD,"Hartford, CT, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_5164cdc8-ae53-4e02-9650-7dc6780fa733,2023-03-06,2023-03-06,DONE,563,0,USD,"Rutland, VT, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_15b9ca1d-60ee-4ffe-8b58-d53985b655b9,2023-03-07,2023-03-07,DONE,12861,0,CAD,"Montréal, Quebec, Canada"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_42054e38-455a-4ebb-8aab-7a855cf294f6,2023-03-08,2023-03-08,CANCELLED,0,21273,CAD,"Montreal, QC, Canada"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_1ebd09ed-5ffb-439a-9310-fdb83884b4a9,2023-03-09,2023-03-09,DONE,12078,20396,CAD,"Québec City, Quebec, Canada"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_95be761c-6f22-4856-8ec2-7b9e0cf7c8db,2023-03-11,2023-03-11,DONE,1480,4934,CAD,"Windsor, Ontario, Canada"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_c4dde88f-a8a3-47ad-ab2b-f8114687ac44,2023-03-12,2023-03-12,DONE,12490,14770,CAD,"Toronto, ON, Canada"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_e1421f66-d20f-41ed-8bfb-352a5abd3a19,2023-03-13,2023-03-13,DONE,11504,17000,CAD,"Ottawa, ON, Canada"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_36eb258b-cd23-41b8-b4d4-1663d24c19ed,2023-03-15,2023-03-15,DONE,828,982,USD,"Albany, NY, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_35566b3e-320d-429b-a773-d4282aa3e630,2023-03-16,2023-03-16,DONE,11159,19200,USD,"Buffalo, NY, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_b3465276-bc80-4254-9000-c8082457a72f,2023-03-17,2023-03-17,DONE,10977,12112,USD,"Atlantic City, NJ, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_db3e9148-0cf1-4cf6-8aff-c3bf7869824c,2023-03-18,2023-03-18,DONE,1153,1219,USD,"Newark, OH, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_a4dbd74c-508a-46a9-aa6f-2bdbfe9d7736,2023-03-20,2023-03-20,DONE,6729,17200,USD,"Champaign, IL, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_ddd23658-6b0b-4d30-90d1-8c3af628dbff,2023-03-21,2023-03-21,DONE,8790,9200,USD,"Moline, IL, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_35a66150-d255-4ca4-86ee-c9d75aa9dceb,2023-03-22,2023-03-22,DONE,1247,2050,USD,"Minneapolis, MN, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_39366aba-8bd1-4e46-937e-be62c325d7c7,2023-03-24,2023-03-24,DONE,9466,6552,USD,"Sioux Falls, SD, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_58a57c6e-fb46-47c4-94fb-02bb65048a1e,2023-03-25,2023-03-25,DONE,10454,0,USD,"Lincoln, NE, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_a8442d45-ac0e-42ef-b734-50730f72fd70,2023-03-26,2023-03-26,DONE,1812,0,USD,"St Louis, MO, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_5bb05a9c-2ea1-4e5d-b171-c77937f7fdb5,2023-03-28,2023-03-28,DONE,9147,13492,USD,"Des Moines, IA, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_9377100f-8e6b-4b80-989d-b9354c56e838,2023-03-29,2023-03-29,DONE,1419,2300,USD,"Kansas City, MO, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_c0059bc7-387b-4ef7-916b-aad85f94b166,2023-03-31,2023-03-31,DONE,10147,19224,USD,"Tulsa, OK, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_587abf09-0361-48c4-8a5a-1579881b0e96,2023-04-01,2023-04-01,DONE,10902,13000,USD,"Memphis, TN, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_153fcf64-f639-43ec-bc1c-3e11b134f870,2023-04-04,2023-04-04,DONE,13058,18000,USD,"San Antonio, TX, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_f344e7da-e3c4-435f-98fb-9c3bd1671074,2023-04-07,2023-04-07,DONE,6685,8500,USD,"Springfield, MO, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_a7c504ac-c42a-4069-a27b-b27e29191bb9,2023-04-08,2023-04-08,DONE,9571,15000,USD,"Wichita, KS, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_a2e80ff8-c09a-48c2-9826-7cec0fa9e9a7,2023-04-09,2023-04-09,DONE,1567,2000,USD,"Colorado Springs, CO, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_6a49af3a-a01c-481a-916d-97eef6a71437,2023-04-11,2023-04-11,DONE,6035,0,USD,"Casper, WY, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_93427db0-ac1b-4a74-888e-5b58d6dcc802,2023-04-13,2023-04-13,DONE,6635,12000,USD,"BOISE, ID, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_9a4e6e55-7a25-4962-bd0c-7ab41df67037,2023-04-14,2023-04-14,DONE,9352,14000,USD,"Spokane, WA, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_c783ccc3-589b-48c6-9069-710a1bfe3fa8,2023-04-15,2023-04-15,DONE,900,2500,USD,"Snoqualmie, WA, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_f5ca8f52-81f0-4771-a9d7-452e0aa67d20,2023-04-17,2023-04-17,DONE,7989,12364,USD,"Eugene, OR, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_93a01fa2-c64e-401d-a6de-2c55e012db14,2023-04-19,2023-04-19,DONE,7147,11800,USD,"Stockton, CA, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_a562f43e-8cdd-4845-b426-744b54983440,2023-04-21,2023-04-21,DONE,1368,1400,USD,"San Diego, CA, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_12b9f6e6-e821-45a8-bb96-128d08198837,2023-04-22,2023-04-22,DONE,8091,10000,USD,"Bakersfield, CA, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_611cc15c-7dde-491e-bc40-3d43614d7cf5,2023-04-23,2023-04-23,DONE,10241,13500,USD,"Fresno, CA, United States"
Toto (MH),acct_a666ec3a-4b5b-439a-b9a7-346312730f39,Journey Support Tour Feb - April 2023,tour_ff6fcdbb-f233-4161-9f69-dc2c112d37ff,show_6d4e0ceb-a3ab-48ef-b003-5472d4869e6c,2023-04-25,2023-04-25,DONE,8730,0,USD,"Thousand Palms, CA, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_4f0508ad-2ecb-4fff-8bc7-a4f34700976d,2023-01-20,2023-01-22,DONE,12579,4785,USD,"Atlanta, Georgia, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_01c05043-9cc5-45df-a72d-33b7a99dac7d,2023-02-10,2023-02-11,DONE,4917,5600,USD,"Louisville, KY, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_41c798d3-ee8e-466a-94d5-5c1cbfc92e6e,2023-03-03,2023-03-04,DONE,5271,0,USD,"St Louis, MO, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_289cfffc-8d70-473c-971e-02e77a86bbc6,2023-03-07,2023-03-07,DONE,1800,2242,USD,"Brookville, NY, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_28af06d4-e50e-41c4-9552-6aaaa87f106b,2023-03-08,2023-03-08,DONE,1411,1200,USD,"Stamford, CT, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_597dd1e2-d0df-41d9-b42b-e5a234e35b79,2023-03-09,2023-03-12,CANCELLED,0,12000,USD,"Baltimore, MD, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_57b59eed-d1e4-4ede-a7ec-4b0ab752a57e,2023-03-24,2023-03-27,DONE,10229,10800,USD,"Durham, NC, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_5f21428a-1d8b-4c8f-8ec4-c3eabae146fa,2023-03-30,2023-04-01,DONE,4694,13497,USD,"Denver, CO, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_0774d6c0-dcc8-4ac2-b7be-843e18b6c4a6,2023-03-31,2023-03-31,DONE,4832,0,USD,"Denver, Co, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_3ee7b558-56f5-48b9-8264-73f0d716ab74,2023-04-01,2023-04-01,DONE,4787,0,USD,"Denver, Co, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_95927c09-0c7d-4ebc-a1a4-df2b3be12fec,2023-04-05,2023-04-07,DONE,7192,3450,USD,"Boston, MA, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_fa43cdba-956f-4199-801b-a4ec1690deb4,2023-04-08,2023-04-08,CANCELLED,9500,1850,USD,"Medford, MA, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_9a6cf5e4-8e3e-4a00-8135-a219e1a7cfbe,2023-04-09,2023-04-12,CANCELLED,0,4600,USD,"Boston, MA, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_8f30d781-83d6-4192-ac81-2acc496f92e8,2023-04-13,2023-04-16,DONE,9500,7400,USD,"Medford, MA, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_f81d1bce-d163-48e5-9c9d-7bf54eadcc49,2023-04-26,2023-04-27,DONE,2236,0,USD,"Spokane, WA, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_6d85ce66-4874-438c-b771-56d3a2cd072e,2023-04-28,2023-04-28,DONE,3326,0,USD,"Bozeman, MT, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_82f6c8b2-6836-4d87-872c-d27f129d6278,2023-04-29,2023-04-29,DONE,3500,5500,USD,"Missoula, MT, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_53b03081-215f-4e9a-8b91-a4769786cfe5,2023-05-05,2023-05-07,DONE,6135,7086,USD,"Nashville, TN, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_bbf59f84-61e5-4824-aa0e-6e00ee5a993c,2023-05-05,2023-05-07,DONE,6135,7086,USD,"Nashville, TN, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_7d3c7665-e333-407a-ba17-022cf9a31db0,2023-05-12,2023-05-13,DONE,2349,0,USD,"New Orleans, LA, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_e35fed94-c323-46d3-9c6b-fb69c5cfa31c,2023-05-13,2023-05-13,DONE,2267,2613,USD,"New Orleans, LA, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_0442c232-06ed-4ff3-897b-4db7ed2d5789,2023-05-19,2023-05-20,DONE,0,5256,USD,"Schenectady, NY, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_b2e5c664-22a7-4a7e-8f5c-9eb1ae8cab19,2023-05-22,2023-05-24,DONE,6926,0,USD,"Newark, NJ, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_5b87e860-d8a4-45bc-b74c-ca43b034dc6f,2023-05-26,2023-05-27,DONE,0,2,USD,"Ledyard, CT, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_98498cfe-2ab5-4a02-9d5f-891de5956cc2,2023-06-02,2023-06-03,DONE,8627,9124,USD,"Santa Barbara, CA, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_284033fc-cb75-45c0-847f-31afc9ed9b91,2023-06-09,2023-06-09,DONE,5511,0,USD,"Fort Lauderdale, FL, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_fc7387eb-a4f8-4b33-9fe4-8c29fdd0b3c9,2023-10-06,2023-10-07,ACTIVE,0,7232,USD,"Richmond, VA, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_75ad348f-b49e-4ef6-99ce-47390baa81e1,2023-10-09,2023-10-16,ACTIVE,0,23152,USD,"New York City, NY, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_46bc3dbd-37db-4a11-9ffd-158242da7e34,2023-10-20,2023-10-21,ACTIVE,0,9000,USD,"Phoenix, , United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_09c979dd-cf13-400f-a256-7b0b98195886,2023-10-26,2023-10-27,ACTIVE,0,10096,USD,"Detroit, MI, United States"
Trevor Noah (MH),acct_ed32ff71-6657-4f6c-b2d0-237280ffb641,2023,tour_ba654b35-8281-45f3-86ed-77fd219bf3a2,show_3fdb92fa-ffd2-4df0-a06a-09fa11905fa0,2023-11-01,2023-11-02,ACTIVE,0,4400,USD,"Madison, WI, United States"
